player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season
Warren Zaïre-Emery,Paris Saint-Germain,1.17,90,0.11,0.04,0.26,0.7,0.04,0.29,15.79,0.0,0.33,0.15,0.13,1.54,75.54,70.77,93.69,1.54,67.74,0.07,13.33,0.55,20.77,0.0,1.1,62.5,1.76,91.17,1.17,8.66,0.55,0.62,5.47,0.0,1.76,1.06,0.44,0.26,0.81,0.26,0.04,0.0,3.49,48.47,0.62,73.91,0.7,3.93,1.21,0.11,0.0,0.0,0.0,0.0,,0.33,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Diego Moreira,RC Strasbourg,1.19,90,0.18,0.09,0.49,1.28,0.04,0.49,13.79,0.0,0.57,0.26,0.17,1.68,41.85,34.04,81.35,1.46,53.23,0.84,21.59,3.88,9.66,0.09,1.59,41.86,3.79,65.39,1.1,16.89,0.57,1.19,4.23,0.35,1.94,1.06,0.93,0.49,1.19,0.18,0.0,0.04,4.67,46.29,0.66,50.0,1.32,6.09,0.79,0.18,0.0,0.0,0.0,0.0,,0.09,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Eric Dier,AS Monaco,1.18,90,0.13,0.06,0.26,0.39,0.0,0.0,33.33,0.13,0.39,0.0,0.04,0.26,77.55,72.71,93.75,3.8,67.44,0.0,0.0,0.26,10.87,0.0,0.0,0.0,0.0,88.17,0.0,5.5,0.0,0.52,2.49,0.0,0.92,0.52,1.31,0.13,3.8,1.31,0.13,0.0,1.18,39.13,1.83,50.0,0.66,3.67,1.18,0.0,0.0,0.0,0.0,0.0,,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Kyllian Antonio,RC Lens,1.9,90,0.0,0.03,0.0,0.48,0.0,0.48,0.0,0.0,0.48,0.48,0.05,0.48,40.95,35.24,86.05,0.48,25.0,0.0,0.0,0.95,7.62,0.0,0.95,66.67,1.43,61.43,0.0,7.14,0.48,1.9,5.24,0.0,2.86,1.9,2.38,0.0,6.19,0.0,0.0,0.0,5.71,80.0,2.38,55.56,0.48,3.33,0.48,0.48,0.0,0.0,0.0,0.0,,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Brad-Hamilton Mantsounga,Nice,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,86.0,85.0,98.84,1.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,8.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Pape Sy,Metz,1.02,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97,17.31,66.67,5.86,41.07,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,38.83,0.0,9.17,0.0,0.51,8.78,0.0,0.13,0.0,0.0,0.0,1.53,0.0,0.25,0.0,0.38,100.0,0.38,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,-0.19,0.25,2.55,0.0,0.13,1.15,0.13,0.13,0.25,1.91,1.78,0.0,0.0,0.0,7.0,France Ligue 1,per90,25/26
Rémy Cabella,Nantes,1.72,90,0.31,0.49,0.78,1.41,0.47,0.16,22.22,0.0,1.1,0.0,0.18,2.51,56.76,47.67,83.98,1.72,50.0,2.51,40.0,6.27,15.68,0.16,0.63,44.44,1.41,78.55,1.72,17.25,1.41,1.72,5.8,0.31,2.51,1.1,0.94,0.31,0.16,0.0,0.0,0.16,4.7,50.85,0.94,54.55,1.1,5.33,1.1,0.16,0.0,0.0,0.0,0.0,,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,6.99,France Ligue 1,per90,25/26
Yvon Mvogo,Lorient,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19,28.19,77.9,6.94,47.78,0.0,0.0,0.0,0.52,0.0,0.03,100.0,0.03,44.87,0.0,8.23,0.0,0.13,6.84,0.0,0.03,0.03,0.03,0.0,0.87,0.0,0.03,0.1,0.1,60.0,0.35,84.62,0.06,0.13,0.0,0.0,0.0,0.0,0.0,2.42,-0.13,0.19,1.39,0.0,0.16,0.97,0.19,0.16,0.35,1.55,0.87,0.0,0.0,0.0,6.99,France Ligue 1,per90,25/26
Jérémy Jacquet,Stade Rennais,1.02,90,0.0,0.06,0.16,0.59,0.0,0.0,0.0,0.0,0.48,0.0,0.03,0.48,57.88,52.34,90.43,3.07,55.88,0.0,0.0,0.0,5.7,0.0,0.22,50.0,0.43,71.06,0.05,6.4,0.0,0.91,4.14,0.05,1.45,0.86,1.02,0.16,4.9,0.86,0.05,0.11,2.37,61.97,1.99,75.51,0.11,2.1,1.08,0.22,0.05,0.05,0.0,0.0,,0.27,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,France Ligue 1,per90,25/26
Lassine Sinayoko,Auxerre,1.04,90,0.39,0.38,1.23,2.98,0.42,0.19,13.04,0.03,2.17,0.13,0.11,1.29,24.51,18.62,75.96,0.49,65.22,0.23,21.21,1.07,8.51,0.0,1.04,49.23,2.1,43.15,1.65,12.5,0.81,1.72,2.95,0.45,1.36,0.78,0.84,0.78,0.78,0.0,0.0,0.0,4.11,51.84,1.23,27.94,0.26,6.99,0.94,0.23,0.0,0.0,0.03,0.0,,0.19,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,6.99,France Ligue 1,per90,25/26
Przemysław Frankowski,Stade Rennais,1.41,90,0.07,0.04,0.22,0.67,0.0,0.15,11.11,0.07,0.37,0.15,0.19,2.3,48.3,39.63,82.06,1.78,44.44,1.48,23.26,6.37,12.67,0.15,0.3,57.14,0.52,74.44,0.52,16.37,0.59,0.74,3.85,0.07,2.96,1.63,0.59,0.22,2.59,0.07,0.0,0.07,4.0,58.06,0.52,58.33,1.33,3.26,0.96,0.37,0.0,0.07,0.0,0.0,,0.07,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,France Ligue 1,per90,25/26
Samir El Mourabet,RC Strasbourg,1.39,90,0.04,0.01,0.04,0.5,0.0,0.21,8.33,0.0,0.08,0.08,0.1,1.18,60.49,54.4,89.92,2.27,65.85,0.17,26.67,0.63,8.24,0.0,0.76,62.07,1.22,76.09,0.8,9.58,0.67,1.09,5.59,0.13,3.32,1.6,1.05,0.25,0.92,0.55,0.13,0.17,5.17,63.08,0.38,34.62,0.8,3.74,0.97,0.17,0.0,0.0,0.04,0.0,,0.08,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,France Ligue 1,per90,25/26
Jonathan Fischer,Metz,1.03,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,35.61,28.11,78.95,5.78,43.77,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,45.48,0.0,7.73,0.0,0.15,7.38,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.04,50.0,0.42,91.67,0.04,0.08,0.0,0.0,0.0,0.0,0.0,3.6,-0.23,0.19,2.14,0.04,0.27,0.46,0.46,0.46,0.61,2.37,1.15,0.0,0.0,0.0,6.98,France Ligue 1,per90,25/26
Julien Le Cardinal,Saint-Étienne,1.38,90,0.28,0.23,0.55,1.38,0.0,0.0,20.0,0.0,1.38,0.0,0.04,0.28,39.63,32.48,81.94,1.93,33.33,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.28,57.25,0.0,8.26,0.0,1.1,1.93,0.0,1.38,1.1,0.83,0.0,6.33,1.38,0.0,0.0,2.48,60.0,3.85,56.0,0.83,4.68,0.55,0.28,0.0,0.0,0.0,0.0,,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,France Ligue 1,per90,25/26
Gauthier Hein,Metz,1.11,90,0.31,0.31,0.5,1.68,0.08,0.27,18.18,0.04,1.03,0.27,0.17,2.22,54.86,49.28,89.83,4.28,82.96,1.41,25.52,5.54,15.18,0.0,0.34,40.91,0.84,70.62,1.38,13.61,0.57,0.65,3.79,0.15,0.69,0.38,0.31,0.69,0.15,0.08,0.0,0.04,1.68,34.38,0.27,35.0,0.8,3.71,0.57,0.04,0.04,0.0,0.0,0.0,,0.11,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,6.98,France Ligue 1,per90,25/26
Willian Pacho,Paris Saint-Germain,1.08,90,0.0,0.05,0.05,0.38,0.05,0.0,0.0,0.0,0.33,0.0,0.02,0.09,79.57,75.62,95.04,1.6,53.97,0.0,0.0,0.0,3.57,0.0,0.05,50.0,0.09,90.38,0.23,4.75,0.09,0.33,5.17,0.09,1.88,1.22,1.13,0.09,3.1,0.47,0.0,0.05,2.21,70.15,1.69,56.25,0.38,2.26,0.28,0.0,0.0,0.0,0.0,0.0,,0.38,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,France Ligue 1,per90,25/26
Nabil Bentaleb,Lille,1.82,90,0.14,0.09,0.42,1.26,0.0,0.35,11.11,0.0,0.28,0.14,0.16,0.84,64.27,55.8,86.83,3.57,59.3,0.35,21.74,1.61,13.5,0.0,0.35,50.0,0.7,78.46,0.7,11.75,0.42,1.26,5.31,0.0,1.26,0.84,1.05,0.35,2.66,0.42,0.0,0.0,2.87,52.56,0.91,52.0,0.56,3.43,0.98,0.21,0.0,0.0,0.0,0.0,,0.21,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,6.97,France Ligue 1,per90,25/26
Charlie Cresswell,Toulouse,1.03,90,0.11,0.12,0.43,1.31,0.18,0.04,8.11,0.04,1.28,0.07,0.03,0.39,50.06,42.89,85.66,2.84,43.24,0.0,0.0,0.07,3.3,0.0,0.04,100.0,0.04,63.49,0.28,7.78,0.0,0.53,2.63,0.14,0.92,0.5,0.99,0.21,6.15,1.07,0.0,0.04,1.46,42.71,4.62,65.0,0.71,4.44,1.1,0.28,0.0,0.0,0.0,0.0,,0.28,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,France Ligue 1,per90,25/26
Matthis Abline,Nantes,1.15,90,0.22,0.29,0.83,3.06,0.29,0.25,7.06,0.04,1.62,0.14,0.15,1.08,14.85,10.49,70.63,0.29,40.0,0.47,22.03,2.13,5.33,0.0,1.84,43.97,4.18,35.0,1.66,13.41,0.54,1.51,2.56,0.18,0.72,0.47,0.29,1.08,0.36,0.0,0.0,0.0,4.04,42.11,1.23,47.22,0.5,6.92,1.15,0.22,0.0,0.0,0.07,0.0,,0.11,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6.96,France Ligue 1,per90,25/26
Michel Diaz,Stade Brestois,1.15,90,0.0,0.05,0.06,0.4,0.12,0.0,0.0,0.0,0.35,0.0,0.02,0.06,37.04,31.79,85.83,2.88,57.47,0.06,100.0,0.06,3.12,0.0,0.17,75.0,0.23,50.94,0.06,6.0,0.06,0.63,3.52,0.0,1.56,1.1,1.38,0.12,5.77,1.38,0.0,0.0,2.37,74.55,1.9,55.0,0.23,2.37,0.46,0.23,0.0,0.0,0.06,0.0,,0.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,France Ligue 1,per90,25/26
Amine Gouiri,Olympique de Marseille,1.49,90,0.54,0.42,1.15,2.58,0.34,0.47,21.05,0.0,1.97,0.2,0.2,2.17,27.92,23.25,83.25,0.54,61.54,0.88,35.14,2.51,10.17,0.0,1.29,39.58,3.25,44.53,1.49,12.74,0.54,1.08,3.05,0.27,0.81,0.54,0.2,0.75,0.2,0.07,0.0,0.07,3.19,38.84,0.54,38.1,0.47,5.9,1.15,0.07,0.0,0.0,0.0,0.0,,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Ruben Aguilar,RC Lens,1.35,90,0.1,0.05,0.16,0.67,0.0,0.41,15.38,0.05,0.31,0.1,0.14,1.35,44.79,37.79,84.38,0.99,39.58,0.88,19.54,4.51,12.65,0.0,0.36,50.0,0.73,70.04,0.26,13.22,0.47,0.62,4.3,0.26,1.97,1.19,1.45,0.16,1.61,0.57,0.0,0.0,2.96,53.77,0.83,61.54,0.73,3.06,1.35,0.21,0.05,0.0,0.0,0.0,,0.16,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Jonathan Clauss,Nice,1.07,90,0.04,0.05,0.21,0.82,0.04,0.57,4.35,0.0,0.32,0.21,0.25,2.35,45.12,36.27,80.38,1.96,47.41,2.42,29.96,8.07,9.81,0.04,0.96,61.36,1.56,73.93,0.64,17.74,0.36,0.6,5.05,0.04,2.31,1.24,1.67,0.25,2.31,0.21,0.0,0.18,3.88,56.19,0.32,39.13,1.1,3.52,0.78,0.0,0.0,0.04,0.04,0.0,,0.11,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Lucas Chevalier,Paris Saint-Germain,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,20.59,87.72,1.76,39.47,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,30.12,0.0,3.0,0.0,0.06,6.35,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.06,0.0,0.06,100.0,0.12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,-0.02,0.53,0.76,0.06,0.18,0.41,0.18,0.18,0.24,1.35,0.59,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Jordan Teze,AS Monaco,1.19,90,0.04,0.02,0.18,0.51,0.0,0.22,7.14,0.04,0.18,0.07,0.19,1.26,48.07,40.06,83.33,2.06,44.53,0.51,22.22,2.27,10.79,0.0,0.11,30.0,0.36,66.0,0.54,12.38,0.43,0.9,4.84,0.11,2.2,1.59,1.05,0.11,2.13,0.36,0.0,0.04,3.18,50.87,1.05,58.0,1.12,3.83,1.15,0.29,0.0,0.0,0.0,0.0,,0.14,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Geoffrey Kondogbia,Olympique de Marseille,1.52,90,0.0,0.04,0.15,0.61,0.15,0.0,0.0,0.0,0.46,0.0,0.04,0.3,65.56,57.22,87.27,1.37,39.13,0.0,0.0,0.15,8.5,0.0,0.91,100.0,0.91,80.13,0.91,10.47,0.61,1.21,7.74,0.0,2.12,1.21,1.52,0.15,2.58,0.76,0.0,0.0,4.25,58.33,1.37,56.25,0.3,4.1,1.82,0.46,0.0,0.0,0.0,0.0,,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Hakon Arnar Haraldsson,Lille,1.16,90,0.29,0.29,0.62,1.82,0.29,0.18,16.0,0.0,1.09,0.04,0.18,2.0,44.07,38.22,86.72,1.38,66.67,0.8,29.33,2.73,13.13,0.11,0.73,42.55,1.71,59.49,1.05,11.64,0.87,1.56,4.62,0.0,0.91,0.47,0.4,0.55,0.33,0.0,0.0,0.04,3.2,44.9,0.47,43.33,0.87,4.55,1.02,0.22,0.0,0.0,0.04,0.0,,0.15,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Brice Samba,Stade Rennais,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,37.0,28.66,77.45,5.19,39.71,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,45.97,0.0,8.56,0.0,0.22,7.97,0.0,0.06,0.03,0.0,0.0,0.63,0.0,0.06,0.06,0.19,75.0,0.22,87.5,0.03,0.09,0.03,0.16,0.0,0.03,0.0,2.72,-0.02,0.31,1.38,0.06,0.19,0.59,0.78,0.75,0.16,1.91,0.78,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Pape Diop,Toulouse,1.14,90,0.08,0.1,0.84,2.2,0.15,0.15,3.45,0.0,0.38,0.15,0.11,1.44,47.77,41.7,87.28,2.13,60.87,0.23,21.43,1.06,11.16,0.0,0.3,36.36,0.84,65.39,1.22,10.78,0.76,1.29,6.76,0.0,2.43,1.37,2.28,0.53,0.99,0.53,0.0,0.0,4.03,47.75,0.68,56.25,1.52,4.94,1.14,0.15,0.0,0.0,0.0,0.0,,0.23,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Chidozie Awaziem,Nantes,1.05,90,0.04,0.02,0.16,0.44,0.0,0.08,9.09,0.04,0.4,0.08,0.05,0.4,55.16,46.69,84.65,5.04,48.83,0.0,0.0,0.08,4.19,0.0,0.16,50.0,0.32,69.52,0.12,9.35,0.0,0.85,3.83,0.04,1.13,0.73,0.81,0.16,7.34,0.69,0.0,0.12,2.1,56.52,1.77,68.75,0.4,2.42,0.93,0.28,0.0,0.0,0.0,0.0,,0.2,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Kevin Trapp,Paris FC,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95,25.64,69.37,5.82,34.13,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,46.77,0.0,11.68,0.0,0.23,8.41,0.0,0.0,0.0,0.05,0.0,0.73,0.0,0.05,0.0,0.14,100.0,0.18,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.68,0.03,0.32,1.32,0.05,0.36,0.59,0.45,0.45,0.23,1.82,0.73,0.0,0.0,0.0,6.95,France Ligue 1,per90,25/26
Saud Abdulhamid,RC Lens,1.66,90,0.13,0.06,0.2,0.53,0.07,0.33,25.0,0.07,0.4,0.27,0.22,1.59,39.96,35.51,88.87,0.73,42.31,1.0,33.33,2.99,14.73,0.07,0.27,26.67,1.0,62.46,0.46,9.76,0.4,0.93,4.58,0.07,2.26,1.46,0.73,0.13,1.26,0.13,0.0,0.07,3.45,48.6,0.46,33.33,0.93,4.58,1.73,0.27,0.07,0.07,0.07,0.0,,0.2,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,France Ligue 1,per90,25/26
Sadibou Sané,Metz,1.07,90,0.09,0.02,0.09,0.28,0.0,0.05,33.33,0.05,0.28,0.05,0.03,0.14,66.56,59.52,89.42,4.08,53.99,0.09,50.0,0.19,5.51,0.0,0.14,50.0,0.28,82.54,0.05,8.11,0.05,0.69,4.77,0.0,2.13,1.57,1.76,0.09,5.98,1.11,0.05,0.19,2.96,61.54,1.48,58.18,0.74,2.92,1.02,0.23,0.09,0.09,0.0,0.0,,0.19,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,France Ligue 1,per90,25/26
Hamza Igamane,Lille,2.73,90,1.05,0.75,1.89,4.84,0.21,0.42,21.74,0.21,3.57,0.21,0.17,0.84,26.71,19.98,74.8,0.63,75.0,0.21,20.0,1.05,10.3,0.0,2.73,59.09,4.63,51.1,1.89,15.98,1.05,0.63,3.15,1.05,1.47,0.84,0.42,1.05,0.42,0.0,0.0,0.0,4.84,47.92,1.89,45.0,0.21,7.57,1.26,0.42,0.0,0.0,0.0,0.0,,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,France Ligue 1,per90,25/26
Brendan Chardonnet,Stade Brestois,1.02,90,0.04,0.03,0.21,0.42,0.04,0.21,8.33,0.04,0.42,0.11,0.05,0.42,44.17,37.1,84.0,3.22,42.13,0.11,42.86,0.25,3.04,0.0,0.04,50.0,0.07,58.13,0.04,7.7,0.11,0.71,2.54,0.0,1.27,0.71,1.13,0.0,6.47,1.41,0.04,0.0,1.84,57.78,2.86,59.56,0.49,3.29,0.99,0.21,0.0,0.0,0.04,0.0,,0.32,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,France Ligue 1,per90,25/26
Théo De Percin,Auxerre,1.21,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,16.76,53.88,6.19,30.6,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,38.51,0.0,14.5,0.0,0.15,6.04,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.15,0.0,1.36,0.15,0.3,0.91,1.06,1.06,0.45,1.06,0.76,0.0,0.0,0.0,6.94,France Ligue 1,per90,25/26
Pierre Lees Melou,Paris FC,1.1,90,0.05,0.06,0.27,1.42,0.05,0.18,3.23,0.0,0.69,0.14,0.09,0.87,46.65,38.59,82.73,3.75,51.9,0.23,29.41,0.78,9.61,0.0,0.46,43.48,1.05,62.26,0.46,10.8,0.64,1.33,5.81,0.0,2.98,1.83,1.05,0.5,1.65,0.37,0.05,0.09,4.76,53.89,0.5,52.38,1.74,4.53,1.37,0.23,0.05,0.09,0.0,0.0,,0.18,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
Laurent Abergel,Lorient,1.08,90,0.04,0.03,0.19,0.85,0.04,0.08,4.55,0.0,0.19,0.0,0.04,0.62,64.52,56.85,88.12,4.18,62.07,0.12,37.5,0.31,10.34,0.0,0.35,37.5,0.93,75.13,0.46,9.76,0.39,1.05,4.96,0.04,1.36,0.81,1.05,0.35,1.74,0.15,0.04,0.12,2.75,47.97,0.66,60.71,1.12,3.41,0.93,0.27,0.0,0.04,0.04,0.0,,0.23,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
Philipp Köhn,AS Monaco,1.06,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79,19.51,75.65,4.5,43.32,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,35.08,0.06,6.45,0.0,0.17,9.45,0.0,0.0,0.0,0.06,0.0,0.5,0.0,0.06,0.0,0.22,80.0,0.33,100.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,2.72,-0.07,0.28,1.5,0.0,0.11,0.78,0.56,0.56,0.17,1.56,1.17,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
Luca Koleosho,Paris FC,2.65,90,0.5,0.32,1.66,2.82,0.5,0.33,17.65,0.0,1.66,0.17,0.18,1.66,31.16,23.7,76.06,0.83,62.5,0.33,13.33,2.49,9.78,0.33,1.16,30.43,3.81,54.36,1.66,15.91,0.5,0.66,5.97,0.17,3.98,2.49,0.66,0.5,0.99,0.17,0.0,0.0,5.8,47.3,0.33,18.18,0.5,7.96,1.66,0.0,0.0,0.0,0.0,0.0,,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
Emerson,Olympique de Marseille,1.19,90,0.0,0.02,0.08,0.64,0.0,0.34,0.0,0.0,0.21,0.13,0.23,1.95,53.39,47.37,88.73,1.06,38.46,1.4,27.73,5.04,13.64,0.0,0.34,36.36,0.93,77.2,0.42,12.25,0.38,0.72,3.43,0.08,1.99,1.36,1.48,0.25,2.42,0.34,0.0,0.04,3.05,58.54,0.97,58.97,0.47,2.84,0.68,0.13,0.0,0.04,0.0,0.0,,0.25,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
Clinton Mata,Olympique Lyonnais,1.02,90,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.06,58.42,52.97,90.66,1.97,41.06,0.13,20.0,0.63,4.51,0.0,0.25,53.33,0.48,72.17,0.13,7.08,0.1,1.14,3.46,0.0,1.24,0.57,0.92,0.03,4.63,0.89,0.0,0.03,2.51,58.52,1.24,54.93,0.32,2.79,1.11,0.16,0.0,0.03,0.0,0.0,,0.35,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,France Ligue 1,per90,25/26
